system_time,camera_time,pos_x_cm,pos_y_cm,pos_z_cm,roll_deg,pitch_deg,yaw_deg,detection_confidence
1742380416.9601998,8901.079015000001,240.26069076819007,-632.7339266852507,4419.449362253341,-164.00459522721863,-14.856250318598404,86.22167731425523,0.031992451000026484
1742380417.129078,8901.250915999999,234.9672577428953,-567.4627678777287,4098.747820477275,-168.72249626672436,-13.687146373109702,86.50092911887829,0.029488237169370407
1742380417.3016846,8901.422976,241.6947870441029,-475.29435862879336,3670.7263225838715,-162.16355175652777,-16.952392229978262,85.87554518642183,0.026837455687495324
1742380417.478922,8901.598983999998,262.83491217348865,-373.40407142328536,3242.3639069793276,-162.72151661252022,-15.612350752844629,86.17950192760944,0.023691948990513696
1742380417.6532426,8901.770933,316.95213954917136,-287.36949485686205,2831.551643874651,-158.26965354339677,-16.4920983941418,84.69497537125838,0.02096217254801739
1742380417.8254724,8901.942955,384.9857443431687,-229.24108795856935,2609.501486775703,-164.91694765224884,-21.38421541601951,87.79845611690023,0.019385900658943436
1742380417.996895,8902.118876,374.97773115213,-241.37130235174595,2369.461929426272,-170.98715513249158,5.600498917350056,92.42566607173084,0.01747452853356186
1742380418.165021,8902.290907,365.70383738828826,-207.75048915330726,2159.152893539971,-161.03985468122914,-13.017981598823143,85.52951263089044,0.015985526775867114
1742380418.339403,8902.462912,380.30966566059345,-173.2984872172352,2042.0137793140188,-172.7219989528293,5.345676320750151,89.25526790218345,0.015131246291417792
1742380418.5141203,8902.638903000001,372.7150878826707,-135.5175150548583,1927.4769445017746,-167.2266364218695,-11.626055943905959,86.9425139654279,0.014257682328194939
1742380418.6885166,8902.810945000001,357.985791590163,-119.3369320457367,1851.1073019814842,-168.29515520353235,-13.07831547377076,85.42562989969511,0.013731079851710373
1742380418.8588004,8902.98295,354.87396476817395,-124.55945346791286,1764.4849383031683,-172.1312035741585,8.459658184789854,89.65192692452115,0.013188455392518847
1742380419.0359092,8903.154917,360.3076614872161,-120.02822965832314,1737.75245557383,-165.91752499386607,-8.435230149950122,85.96256409242382,0.012883250457300741
1742380419.2126057,8903.330879000001,368.01207634567544,-113.39123696437979,1708.8224782327106,-164.80666593366985,-14.155522501336497,84.31481665363293,0.012794840830294113
1742380419.3759716,8903.50289,381.2589623318251,-125.62482314433208,1701.0784653671653,-171.35744779406502,1.3593971835727319,88.45135169033395,0.012684207062867495
1742380419.5542147,8903.674917999999,367.9055429450099,-122.26439659215751,1636.362133172657,-167.69402814547072,-14.95226992525599,85.03673292680278,0.012299089550962936
1742380419.7242494,8903.850957,339.4046369578964,-115.59531846130852,1565.6470033231624,-168.41310689178746,-14.690494039889861,86.06601486379036,0.01174191052759495
1742380419.9022279,8904.022884,311.6874660614275,-111.4969256455393,1502.1311180841287,-158.24611403946903,-2.5431223702538164,88.62166474211882,0.01122684877861595
1742380420.0711334,8904.195005000001,334.19931691969526,-106.93919441838663,1547.98868914934,-172.5701549698476,5.80595291696174,89.56719492277962,0.011595121895983603
1742380420.2386944,8904.370878,360.3434633533534,-141.97905571106287,1655.6991567880114,-167.21488161099597,-24.300269241879313,83.93877280431292,0.012687702679980985
1742380420.4132311,8904.542887,359.6888788185456,-241.88944802424038,1782.8245720773843,-166.06853663637133,15.613866043628462,93.67680061955599,0.013831542675203463
1742380420.5942004,8904.714878,349.87376488198316,-348.9166456489897,1975.7515113498043,-171.5215606603312,-31.690578270053464,85.83334221722625,0.015251365003683915
1742380420.766944,8904.886939,341.19996584370085,-456.177848515315,2133.6417844632074,-169.79545468345063,11.354406441460565,92.42959717440468,0.01658819130409581
1742380420.9424894,8905.062875,344.6579014760841,-546.148038649146,2377.130801879004,-170.03987279470167,-26.705607618132344,83.9248455647828,0.018013574361826264
1742380421.1140285,8905.234926000001,313.3751946859777,-590.4399548265994,2545.909452384408,-172.85070353361567,-33.52257393954278,82.7056071001744,0.019547743669711855
1742380421.2899547,8905.407103,277.62567610615366,-637.3010533885704,2838.434151258288,-175.9088248444942,-22.133666516581222,82.35012663202534,0.02110235289979047
1742380421.4647949,8905.582870999999,219.26411746851247,-616.1161861563917,3007.371509647421,-169.9717414371409,6.2488959644914015,85.25699777320607,0.022506765921357853
1742380421.6334429,8905.754877000001,178.98350176272876,-649.2966414285996,3365.6069262014616,-178.82557488069082,-1.993974967093831,81.29721356883559,0.02456814280083051
1742380421.8089776,8905.926969,147.95650336398256,-678.3881059576526,3684.4006820653312,-173.98249279005506,-21.68327895621762,77.54378821150978,0.02688280326731727
1742380421.97636,8906.102878,132.31747159946121,-682.1191630742021,3916.681208131061,166.5913640825651,-3.687083890858172,69.87303905414831,0.02893732725791934
1742380422.1547675,8906.274966,128.15450317779198,-651.2081131612313,4237.832333981063,164.27359207376037,-14.647292706672618,50.060506133270785,0.03162217636844738
1742380422.3255377,8906.446879000001,103.63459022851215,-636.455603244353,4709.068873689879,161.60884722346606,-21.434715219550405,20.061312185031998,0.03619810531065907
1742380422.6763062,8906.794872,129.0929875245334,-502.2184046672896,4950.6775835956005,165.80668700936374,-41.532609148341024,-11.341844646720013,0.04110189143584117
1742380422.8494341,8906.966885,116.86979377267303,-489.620412890147,4897.705266598119,162.24110780756266,-39.603411825736366,-8.60237817337014,0.04059851463182894
1742380423.0147607,8907.138888,104.43327834477947,-476.77363377959114,5056.7776813865585,163.92869528451445,-36.364547770435905,-8.705204618981345,0.04083035723603228
1742380423.1947355,8907.314885,102.74731745947712,-444.7406585521206,4856.7015030765615,166.2897472959931,-43.03527035075758,-11.052381013537548,0.0404488591432484
1742380423.3704557,8907.486931,134.4141678890813,-433.43570683891903,4796.809221676925,165.59827425241653,-43.56381335956096,-10.099850484926911,0.04020032072048475
1742380423.537351,8907.658887,165.87447580499688,-426.95647361088425,4967.69229020459,164.61303612629527,-36.96992854284089,-8.421738352586218,0.040209489871547564
1742380423.7178385,8907.834873,139.40144327599813,-409.4975963314023,4980.165739454363,170.70630212319986,-32.09428997868526,-8.247381363580152,0.038670649227424914
1742380423.879181,8908.006925000002,37.032709905685614,-438.95390134328795,4871.373987042751,163.47193794050375,-16.85148204059859,-9.231969575166426,0.03637556987731377
1742380424.2282095,8908.350901,-26.608895555318863,-513.5957813873871,5002.791283267274,-139.0522300356018,-18.248455066061656,-26.392608919483717,0.03969845745663585
1742380424.402859,8908.526871,-54.89744305643413,-521.858386237451,5224.948678740384,148.6775240265875,33.0255458165612,-29.007119085013755,0.043365304018169015
1742380424.5790465,8908.698924,-17.49456349687942,-508.5622757134664,5130.061033211193,151.7067455307519,34.46882221715384,-27.756205939106035,0.0421532701612096
1742380424.7468128,8908.870874,12.857620275045981,-503.02473228613803,5055.946412984955,-139.1085927871558,-26.357746918905203,-32.23438181616334,0.0414008642184032
1742380424.9329917,8909.046951999999,24.24954348463968,-497.5691806751092,4931.925688139871,148.6745200712374,32.862817319414226,-27.017724749957473,0.040838056923930506
1742380425.0953288,8909.218926000001,33.905284985695104,-496.27748673954966,4931.236663704702,150.0946270922754,33.597944018977316,-26.23356639554218,0.04066009369019696
1742380425.2788124,8909.390888,47.61175883852323,-510.0442445546512,4970.258104655542,151.28633414756843,32.91186466915904,-24.306986994582786,0.040658353136930045
1742380425.4392622,8909.566883,62.65748992056781,-504.58650148017676,4903.744877322393,149.42355272375457,27.938742930825093,-22.322665239733563,0.039714801355167
1742380425.6201844,8909.738929,79.90745161664482,-485.4115136977446,4856.522964668275,152.14867127294914,25.649773485837684,-20.244366733011024,0.03849173267786499
1742380425.9616473,8910.082967,110.47457843465543,-510.2942067816178,4993.909308857901,154.84722712953504,21.80233406880343,-18.097166303714427,0.03862457702062804
1742380426.8256612,8910.950942,246.99833134158658,-1148.9736808509983,4939.779145181367,163.90541872912794,7.027015159361148,-6.845147426419795,0.037926227711592035
1742380427.0105531,8911.122927999999,283.3449596137444,-1136.445247110391,4929.184262959866,174.644475471923,10.802388790509884,-4.520883885272559,0.036643345226093846
1742380427.1760836,8911.298880999999,292.74389069027177,-1069.507263241888,4926.05861427034,-147.0803886218629,-2.000591784227066,-8.068978933518745,0.03684812882001481
1742380427.3519363,8911.470906999999,272.51713738228284,-1054.2571176448457,4904.078707455957,172.21092335357474,7.491141834521297,-5.207337313738794,0.03637870214500481
1742380427.5188088,8911.642985999999,273.82736473521277,-1031.7024039320165,4880.250262520122,-150.2301786700196,-1.2124401558644176,-7.767127147695145,0.03612927838194462
1742380427.6963956,8911.814883,280.2187497669665,-953.492166731584,4812.942538602428,-159.17430941568026,-2.7603907985849645,-7.884837316360791,0.03500669803030569
1742380427.886292,8911.990882,304.062563886113,-683.5725628293975,4569.650881399271,-168.79467436014022,-16.871466103598294,-11.140343285080373,0.03381715395206962
1742380428.04443,8912.162919,347.7192536990625,-507.42368116962695,4631.486189097242,-179.08171613440297,-11.461311146471648,-8.814256521655434,0.03360337787372981
1742380428.2160165,8912.334928999999,343.95340711087414,-382.07529625801135,4668.780796458267,-173.6606665094425,-12.33155669060705,-9.90495036726923,0.03377062886433919
1742380428.3962672,8912.510882999999,329.04925384248287,-275.6558979684823,4727.968696928269,173.89542024510993,-11.594036417630786,-8.058928478686328,0.03418244389139292
1742380428.7334528,8912.855029999999,282.40634221592586,51.96793994012471,4359.293500152036,-175.24689862349638,29.412199658538047,3.33281724276735,0.032318083796428025
1742380428.9102604,8913.030883,295.4701320646062,139.57768447868634,4623.266074363526,176.8265496414493,-19.27157943030733,1.9937753471673947,0.03388712659157768
1742380429.0877728,8913.202913000001,193.68328352494325,138.51267514436822,4742.369599786538,-179.53034352884117,-17.334104749380806,1.9620544532429647,0.0343119700272879
1742380429.25859,8913.374926,85.16253933088363,177.9907686326866,4629.30271245712,179.50824494611064,-25.4282398445677,0.9643636662389415,0.03428011067962676
1742380429.4282675,8913.546926,37.36825645755829,233.44540454663743,4748.314016207191,177.50385736042085,-21.369513779382352,-0.43631036099246634,0.03452534434271209
1742380429.6002655,8913.722955,30.80633579084424,216.34802659970984,4807.446435197471,175.6585698471536,-23.44564083768499,0.3444482523087636,0.035165953158656345
1742380429.7723088,8913.894903,9.737333131878986,243.50883177965073,4859.131534220396,173.0411376443206,-22.23879298184342,1.1957394465757474,0.03539966891133027
1742380429.9513872,8914.066923,-71.78375106692036,311.42069282698276,4841.054041680051,-178.16840292966228,-28.539961320713108,-2.937638435134285,0.03598600336874589
1742380430.123833,8914.242896,-151.2882852684668,375.6641364521966,4768.426430691631,178.93485884463468,-26.00659658381843,-3.5663140424370985,0.03504008448843614
1742380430.2971184,8914.414914,-60.04425270021516,392.4243573932759,4938.590550558697,173.1783638036869,-27.47764658689435,-4.237229745339629,0.03649897037549619
1742380430.4707825,8914.586927999999,-32.69170908276496,308.49383325937544,4835.660275517723,174.64032420405738,-29.58672328805372,-2.996703113903135,0.036097637013737936
1742380430.6482046,8914.758919,-113.42370216499846,302.36506263682344,4849.285964459891,177.5568832211963,-27.2021091331928,-3.115135668048366,0.03572060249083834
1742380430.82565,8914.934915,-109.61687216154297,311.8611621939205,4835.611477488993,166.14719103963552,-26.027139687979805,-0.635037061392457,0.03574107436051974
1742380430.9938138,8915.106901000001,-63.25800325780878,300.0023535210818,4814.596882905404,170.87480740647027,-23.985524825742438,-1.841728623852983,0.03527676917416694
1742380431.162715,8915.278923,-78.99602598139221,283.362433507633,4911.39470788614,175.70360032809407,-21.457166101268058,-2.725285124084734,0.035538308909874194
1742380431.3375304,8915.45487,-135.36793482559335,237.7744202905817,4909.458550395105,178.3493170567182,-19.73449973122341,-4.476391955599875,0.03527288639058414
1742380431.505712,8915.626902,-200.56785840462342,196.22553434030573,4889.420291826578,176.8649300559348,-18.18808900834589,-6.234832914255107,0.03494289375370981
1742380431.6801217,8915.798918999999,-210.17010993102625,212.94761794628306,4889.886644165534,176.28276698278268,-18.378744093922595,-6.117905277575251,0.034948171801492504
1742380431.8650577,8915.974873,-207.2769172007161,199.45805265622485,4824.715813005956,174.65053707931568,-21.091982802355588,-5.318423312078995,0.03475291721059795
1742380432.0293148,8916.318915,-228.11855289058428,272.7950961917548,4765.89034292843,176.60666957529298,-23.069459865987834,-5.695352192579358,0.034509082421791334
