system_time,camera_time,pos_x_cm,pos_y_cm,pos_z_cm,roll_deg,pitch_deg,yaw_deg,detection_confidence
1742383735.2066572,12219.357167,-936.1785043929186,-439.24866856585885,3654.8480686516077,159.56927573590323,-44.74825892382385,-5.860331917051839,0.030797137204592127
1742383735.3831913,12219.529199999999,-925.9265010462361,-415.4077583607479,3650.9953668186677,158.48635779591893,-45.93024463712809,-6.664550090139166,0.031021574540402164
1742383735.564176,12219.705161,-909.8012400709465,-428.2596743669261,3612.2761586040306,158.75179848929602,-47.872818316208544,-6.584549244030198,0.031005204889484286
1742383735.7331681,12219.877176999998,-903.9608134697662,-405.3998542319434,3614.0115276715023,159.86771134084995,-47.73676289224429,-7.095545177723308,0.030800372127298744
1742383735.9220314,12220.049175,-911.7392622640507,-411.72478787693024,3636.9109761503014,159.55439778533375,-46.98482287377192,-8.6010913756188,0.031017683738280247
1742383736.0887234,12220.221199,-930.2715455366555,-433.022050853825,3717.2398635945106,157.6824728736878,-45.07765173599132,-7.456598310727059,0.03164854354210059
1742383736.2577314,12220.397176,-871.5792244820392,-437.69738101209333,3654.4572477280303,158.71287449125225,-48.844538169843474,-10.529302505580244,0.031784885543905614
1742383736.2577314,12220.397176,-3059.912754327398,1370.1241167870091,4100.443317785093,-101.7802647037211,18.541896087004865,149.73404953664397,0.06489546954766402
1742383736.4231787,12220.569175,-796.0415957630669,-432.8596636917938,3563.2877748030937,158.34084738610565,-49.93643747629755,-12.737905936448426,0.03139263753649036
1742383736.4231787,12220.569175,-1433.543031088144,1095.4532399263944,4028.7012999223207,-154.608978840684,-59.68370715956034,154.52115680579294,0.043496750901688454
1742383736.6202922,12220.741200999999,-718.5431845636559,-428.7163984524805,3451.8071313335554,160.96522006068952,-50.38831598058122,-14.681713586703003,0.030293169245333255
1742383736.7680826,12220.91716,-659.4738090257827,-384.56835217010786,3272.0110028718664,165.12577986949287,-52.54784278248945,-16.673048620227757,0.028629955121531835
1742383736.9409466,12221.089164,-642.4320487354952,-308.76391218481825,3133.2915523402894,167.75236664551434,-50.191872050391964,-16.95387410623341,0.02661399854251647
1742383737.1170754,12221.261162,-584.6262390517643,-226.19601043611618,2859.9097823704983,169.68620069585347,-51.123910803264174,-17.999446026997862,0.02418277374045824
1742383737.2911916,12221.437171,-540.0197046382794,-163.47418756702436,2648.286043188288,167.90163004074267,-49.52481561852626,-16.471894848404407,0.022170483801221736
1742383737.4677174,12221.609173,-500.8791760958317,-142.43664665685688,2388.522131544611,169.45719841810546,-50.09144837039537,-17.000455743022606,0.020010894603263007
1742383737.637652,12221.781159,-439.1077268432969,-118.58171315785329,2067.6976207421612,171.05118451245332,-49.443401419950675,-18.698445845535673,0.017258867073462504
1742383737.8131695,12221.953194,-341.412907702041,-56.27721247179267,1698.4439446571275,176.62919983157028,-50.39927403257483,-22.283972422892642,0.014085077642980377
1742383737.981406,12222.129157,-283.346754174549,-4.52335686708522,1467.3326191134568,177.39064850046427,-51.25609433190457,-21.563244019070794,0.012154550630669394
1742383738.1585767,12222.301172,-297.78151670074715,25.24008246395029,1360.3071744603349,179.65466039061215,-47.19014195100067,-20.702482430366167,0.01097826793433141
1742383738.3229592,12222.473158,-340.560692166039,11.232303844655187,1342.9508385909285,176.0376749090831,-45.13609639141682,-20.94742625082646,0.010811797985210491
1742383738.5028915,12222.649161000001,-366.05603061831357,-21.459455846499814,1338.8149083618882,171.5895665908654,-45.433057225942264,-20.34793438995307,0.010953819328837882
1742383738.6735218,12222.821210999999,-357.6117402251883,-56.95677878379988,1418.5730180192108,168.67926536108078,-49.04184971909883,-19.32773436381073,0.011931921266725213
1742383738.8567555,12222.993158,-350.745491679412,-138.3015517163131,1619.8575644407463,171.1792920104559,-49.89419169797706,-20.331774149021605,0.013774563843661559
1742383739.0218356,12223.169235,-405.13614090520906,-233.0624373348244,2083.843257277155,170.19150645401058,-48.5892632300728,-18.29403356265148,0.01771288004169835
1742383739.2029073,12223.341166,-517.183369012189,-342.48297108823823,2717.459824973135,166.79469587652116,-47.905089043701686,-14.803192967798207,0.023160277381923174
1742383739.3634982,12223.51317,-589.2108909149898,-386.96555750694955,3334.1268402349706,166.44756506933192,-51.576058811375745,-14.679826282222095,0.028772891243994216
1742383740.5966907,12224.725155999999,-430.3720424655642,-231.63528492571723,4627.66488866328,166.25067450140753,-51.67666500238664,-14.60511874861713,0.038960003442053526
1742383740.9365058,12225.073151,-306.862715155773,14.492465583196076,4429.573259450992,170.275518088492,-53.78191008608756,-8.561127085922458,0.03707771420666939
1742383741.1073134,12225.245210000001,-248.7442841196478,74.85516169924755,4361.655483087359,169.82187855615496,-55.46349141648762,-8.928414702505897,0.036956859016612074
1742383741.2730129,12225.417185,-263.3185344402148,136.4402930094876,4355.423840452218,172.68574455248572,-52.50861720676452,-7.35055663943818,0.03610096271896392
1742383741.4471457,12225.765207,-340.746067020079,289.5340466500743,4237.461145788781,178.00939494703826,-48.49405762650494,-9.137222173847878,0.03413000254727745
